"","V1","V2","V3"
"head","EcoStructure","UTM east lower left","UTM north lower left"
"","11.6935198767667","720000","4712000"
"","0.00981275264442979","720000","4713000"
"","11.8371233427513","721000","4712000"
"","14.9682820699916","721000","4713000"
"","8.21882472931635","722000","4702000"
"","11.1204193488124","722000","4703000"
"","0","722000","4704000"
"","0.444091671998715","722000","4707000"
"","8.03265338313698","722000","4708000"
"","11.0599983892988","722000","4709000"
"","14.6185074640205","722000","4710000"
"","12.486195120798","722000","4711000"
"","13.7846173777428","722000","4712000"
"","12.8124446427849","722000","4713000"
"","4.21600096343033","722000","4714000"
"","5.75914970721906","722000","4715000"
"","1.37859282719201","722000","4716000"
"","5.30271921909078","722000","4717000"
"","5.19086560667857","722000","4718000"
"","0","723000","4694000"
"","2.02234566924389","723000","4695000"
"","9.82894977103093","723000","4696000"
"","5.7352432167022","723000","4697000"
"","8.87424198740724","723000","4698000"
"","12.5176948860924","723000","4699000"
"","17.2975094409184","723000","4700000"
"","13.3324733922897","723000","4701000"
"","1.39629120418235","723000","4702000"
"","1.00588860491294","723000","4703000"
"","2.59812343657829","723000","4704000"
"","5.89076701243688","723000","4705000"
"","6.42817703295358","723000","4706000"
"","9.27440591433641","723000","4707000"
"","11.7037087282516","723000","4708000"
"","14.0108247413962","723000","4709000"
"","11.0603523529427","723000","4710000"
"","13.3819544412892","723000","4711000"
"","14.6854845815017","723000","4712000"
"","12.4500635919454","723000","4713000"
"","10.1725221905684","723000","4714000"
"","10.854334207778","723000","4715000"
"","7.64247656950307","723000","4716000"
"","8.99089423955541","723000","4717000"
"","7.79809977476612","723000","4718000"
"","7.91621020781639","724000","4694000"
"","5.7899807325278","724000","4695000"
"","6.76316562866952","724000","4696000"
"","10.9063534081245","724000","4697000"
"","15.9754701883706","724000","4698000"
"","18.2583307379771","724000","4699000"
"","13.5949445912448","724000","4700000"
"","4.11724893765071","724000","4701000"
"","2.80985062702797","724000","4702000"
"","0.961915958430531","724000","4703000"
"","17.0185606689489","724000","4704000"
"","19.265438749728","724000","4705000"
"","20.9370786718845","724000","4706000"
"","18.4769243869388","724000","4707000"
"","17.5025991187804","724000","4708000"
"","17.4587016008613","724000","4709000"
"","8.67544048621535","724000","4710000"
"","10.051174425854","724000","4711000"
"","10.9912350545175","724000","4712000"
"","13.9339285587597","724000","4713000"
"","10.6596275202751","724000","4714000"
"","16.0297411720152","724000","4715000"
"","12.1754654056751","724000","4716000"
"","7.75099116796953","724000","4717000"
"","7.04292954319345","724000","4718000"
"","17.0198162050391","725000","4694000"
"","6.50501197398579","725000","4695000"
"","4.23658847544194","725000","4696000"
"","14.1483728464301","725000","4697000"
"","3.15725269279014","725000","4698000"
"","4.31759679910907","725000","4699000"
"","13.3572963115494","725000","4700000"
"","6.74995955841901","725000","4701000"
"","5.50945744718315","725000","4702000"
"","8.58019441841511","725000","4703000"
"","11.2372374085427","725000","4704000"
"","15.8950393449731","725000","4705000"
"","17.6038765867236","725000","4706000"
"","18.1002071644237","725000","4707000"
"","19.8170249264855","725000","4708000"
"","19.0823831836734","725000","4709000"
"","17.1695267455671","725000","4710000"
"","15.2643576090271","725000","4711000"
"","11.120967631232","725000","4712000"
"","11.0142045933313","725000","4713000"
"","12.3486331841209","725000","4714000"
"","15.715866029011","725000","4715000"
"","14.688433331208","725000","4716000"
"","12.277868206008","725000","4717000"
"","12.6451113236034","725000","4718000"
"","13.768458304797","726000","4694000"
"","9.97766121772171","726000","4695000"
"","6.59639323274637","726000","4696000"
"","17.1226811476073","726000","4697000"
"","19.1613324527967","726000","4698000"
"","17.526768288259","726000","4699000"
"","18.4250609183545","726000","4700000"
"","19.193003501128","726000","4701000"
"","21.2287964942784","726000","4702000"
"","19.2654762587102","726000","4703000"
"","15.562839980984","726000","4704000"
"","17.4912197983074","726000","4705000"
"","17.1170803565307","726000","4706000"
"","19.1836317707682","726000","4707000"
"","19.183309470361","726000","4708000"
"","14.8636326675601","726000","4709000"
"","15.4287226044469","726000","4710000"
"","16.3483309763","726000","4711000"
"","17.5697730983057","726000","4712000"
"","15.92550985462","726000","4713000"
"","15.1850104906993","726000","4714000"
"","13.9464972585876","726000","4715000"
"","17.6743613240855","726000","4716000"
"","17.2546560848134","726000","4717000"
"","7.25474592965916","726000","4718000"
"","6.66375409290245","726000","4719000"
"","16.1122564836244","727000","4694000"
"","12.8026426243675","727000","4695000"
"","9.57727775567796","727000","4696000"
"","10.326449028432","727000","4697000"
"","14.6304360313452","727000","4698000"
"","14.3028533405709","727000","4699000"
"","15.1077734314377","727000","4700000"
"","21.5136547484052","727000","4701000"
"","20.7914548744721","727000","4702000"
"","19.1130033124044","727000","4703000"
"","19.7603120475364","727000","4704000"
"","15.9720059632087","727000","4705000"
"","18.1207421250319","727000","4706000"
"","16.2509940570922","727000","4707000"
"","19.6535102997654","727000","4708000"
"","17.541402657903","727000","4709000"
"","17.5881040562539","727000","4710000"
"","15.2568564584939","727000","4711000"
"","17.5109012782047","727000","4712000"
"","16.6145885092146","727000","4713000"
"","17.4707331793151","727000","4714000"
"","17.352215271899","727000","4715000"
"","16.6579519373849","727000","4716000"
"","13.9774644271388","727000","4717000"
"","11.1348681586987","727000","4718000"
"","0","727000","4719000"
"","16.441020846527","728000","4694000"
"","17.4584776193609","728000","4695000"
"","18.2861776612196","728000","4696000"
"","16.0322831021954","728000","4697000"
"","9.05924667157014","728000","4698000"
"","9.79209393076206","728000","4699000"
"","12.5731888984711","728000","4700000"
"","20.7405344959609","728000","4701000"
"","21.6524213359568","728000","4702000"
"","18.7472997913535","728000","4703000"
"","18.0981994958897","728000","4704000"
"","20.9573183917289","728000","4705000"
"","18.3353115397451","728000","4706000"
"","16.3826819737315","728000","4707000"
"","18.6090173439052","728000","4708000"
"","17.8903209393337","728000","4709000"
"","17.9629954679167","728000","4710000"
"","17.1756968264978","728000","4711000"
"","15.6199528801594","728000","4712000"
"","16.6309885287628","728000","4713000"
"","15.3628902062769","728000","4714000"
"","12.8136149929903","728000","4715000"
"","11.2839000380969","728000","4716000"
"","12.1053281492229","728000","4717000"
"","10.7538043263787","728000","4718000"
"","18.8760174431664","729000","4694000"
"","17.0501064192257","729000","4695000"
"","14.3732082686727","729000","4696000"
"","17.2528732445383","729000","4697000"
"","18.2265172019942","729000","4698000"
"","18.3792179987278","729000","4699000"
"","10.8446350780964","729000","4700000"
"","14.2591937311332","729000","4701000"
"","18.331589810549","729000","4702000"
"","15.6059137307846","729000","4703000"
"","14.3399462590904","729000","4704000"
"","19.2025813998511","729000","4705000"
"","20.2497980272026","729000","4706000"
"","17.2417217840774","729000","4707000"
"","16.2956647055991","729000","4708000"
"","13.0880686565196","729000","4709000"
"","18.4950272148397","729000","4710000"
"","18.5981712441914","729000","4711000"
"","17.1708780365202","729000","4712000"
"","16.9756703207486","729000","4713000"
"","14.6820004521885","729000","4714000"
"","12.1764770079813","729000","4715000"
"","13.6267030852592","729000","4716000"
"","9.86826658945681","729000","4717000"
"","10.3349715252417","729000","4718000"
"","16.7944094726494","729000","4719000"
"","11.2303203805363","730000","4694000"
"","14.3874848404209","730000","4695000"
"","19.4930695246635","730000","4696000"
"","13.4736628591277","730000","4697000"
"","16.8037268748713","730000","4698000"
"","21.3307376729424","730000","4699000"
"","17.1168135572393","730000","4700000"
"","16.8120610935242","730000","4701000"
"","16.3310993238912","730000","4702000"
"","17.983417778446","730000","4703000"
"","18.5502215950384","730000","4704000"
"","15.6844534993162","730000","4705000"
"","16.2472509069293","730000","4706000"
"","13.6607633540223","730000","4707000"
"","21.0623966788676","730000","4708000"
"","21.8027939615259","730000","4709000"
"","18.9427271170304","730000","4710000"
"","20.0771678313661","730000","4711000"
"","17.0287698497505","730000","4712000"
"","20.4809081016905","730000","4713000"
"","17.5168952891207","730000","4714000"
"","16.3157133160679","730000","4715000"
"","17.0392437501912","730000","4716000"
"","12.4699183024962","730000","4717000"
"","15.1398166514051","730000","4718000"
"","15.0501865705706","730000","4719000"
"","11.9115067496482","731000","4694000"
"","13.888165338452","731000","4695000"
"","10.8126219178877","731000","4696000"
"","13.8757180303357","731000","4697000"
"","14.9781735646357","731000","4698000"
"","17.3428502721474","731000","4699000"
"","16.9263249216766","731000","4700000"
"","13.6803084848814","731000","4701000"
"","18.4708359177973","731000","4702000"
"","20.3854891345816","731000","4703000"
"","18.0041163971355","731000","4704000"
"","15.9484255729861","731000","4705000"
"","14.7404619402549","731000","4706000"
"","11.7953250862343","731000","4707000"
"","15.8577778455508","731000","4708000"
"","14.5213953451393","731000","4709000"
"","12.3762609034896","731000","4710000"
"","10.26038109095","731000","4711000"
"","18.128912633965","731000","4712000"
"","18.798580030175","731000","4713000"
"","18.8601746181903","731000","4714000"
"","16.4092182038844","731000","4715000"
"","11.8065885263181","731000","4716000"
"","13.1971527853031","731000","4717000"
"","11.2479707126571","731000","4718000"
"","14.6513831576278","731000","4719000"
"","10.8538209994494","732000","4694000"
"","9.97958512717224","732000","4695000"
"","11.1563434805739","732000","4696000"
"","7.74953876652431","732000","4697000"
"","10.8344856179523","732000","4698000"
"","13.482564889055","732000","4699000"
"","13.8837282903147","732000","4700000"
"","15.1639973112967","732000","4701000"
"","14.0339300660868","732000","4702000"
"","21.4297968710537","732000","4703000"
"","18.4631368072648","732000","4704000"
"","17.8755569908993","732000","4705000"
"","19.7032000481651","732000","4706000"
"","20.2241489378893","732000","4707000"
"","17.4561195385973","732000","4708000"
"","19.1534566920021","732000","4709000"
"","17.9646562287653","732000","4710000"
"","17.4501099904025","732000","4711000"
"","16.6274333989031","732000","4712000"
"","16.5466900206063","732000","4713000"
"","17.5619345274189","732000","4714000"
"","14.5668689739394","732000","4715000"
"","13.7048718837457","732000","4716000"
"","15.046111135686","732000","4717000"
"","10.8231339258642","732000","4718000"
"","13.948515308444","732000","4719000"
"","16.4057400562025","733000","4694000"
"","15.4300585756285","733000","4695000"
"","15.5847841818862","733000","4696000"
"","11.8332041857822","733000","4697000"
"","14.1329799248111","733000","4698000"
"","11.1950362203379","733000","4699000"
"","13.8070609816778","733000","4700000"
"","18.6762142916727","733000","4701000"
"","15.7224592078083","733000","4702000"
"","17.2941892925231","733000","4703000"
"","18.6896128208334","733000","4704000"
"","17.9594810276485","733000","4705000"
"","18.9327942263203","733000","4706000"
"","16.9862073498943","733000","4707000"
"","11.2723968766547","733000","4708000"
"","13.8121430315468","733000","4709000"
"","15.6580910897668","733000","4710000"
"","17.3431751532359","733000","4711000"
"","18.7164373706238","733000","4712000"
"","14.7222905709922","733000","4713000"
"","16.053518690908","733000","4714000"
"","18.9519803581188","733000","4715000"
"","12.9722256903665","733000","4716000"
"","14.0341362764859","733000","4717000"
"","14.591598605489","733000","4718000"
"","13.584859758269","733000","4719000"
"","10.0572180817001","734000","4694000"
"","7.16289815027976","734000","4695000"
"","11.9040002134869","734000","4696000"
"","11.2900547973414","734000","4697000"
"","11.8497353552422","734000","4698000"
"","12.376226903615","734000","4699000"
"","11.5603483119576","734000","4700000"
"","11.0892238215496","734000","4701000"
"","17.8610160104156","734000","4702000"
"","13.1955985857609","734000","4703000"
"","19.3650479174855","734000","4704000"
"","19.1210151424894","734000","4705000"
"","17.1678306343107","734000","4706000"
"","12.7066187530001","734000","4707000"
"","14.2468222153723","734000","4708000"
"","15.9110159032962","734000","4709000"
"","14.9026615332491","734000","4710000"
"","16.5559558350807","734000","4711000"
"","15.8484908349826","734000","4712000"
"","17.2740493926157","734000","4713000"
"","15.8460524894428","734000","4714000"
"","16.3052231703651","734000","4715000"
"","16.3429561970794","734000","4716000"
"","14.9513839246031","734000","4717000"
"","10.6152927806375","734000","4718000"
"","13.977951415818","734000","4719000"
"","4.63998730713912","735000","4694000"
"","12.2687992580632","735000","4695000"
"","10.8908218500311","735000","4696000"
"","10.1947230020778","735000","4697000"
"","12.0160138950706","735000","4698000"
"","11.1096762463346","735000","4699000"
"","11.825450685642","735000","4700000"
"","10.2937833136431","735000","4701000"
"","14.4427363927112","735000","4702000"
"","4.11769032195583","735000","4703000"
"","13.6970087171492","735000","4704000"
"","11.0371184482899","735000","4705000"
"","7.79662729342836","735000","4706000"
"","1.75135262137263","735000","4707000"
"","2.27011533150306","735000","4708000"
"","12.8584224493963","735000","4713000"
"","14.1217559365968","736000","4713000"
