"","Plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"70","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"71","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"72","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"73","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"74","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"75","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"76","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"77","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"78","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"79","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"80","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"81","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"82","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"83","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"84","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"85","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"86","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"87","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"88","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"89","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"90","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"91","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"92","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"93","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"94","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"95","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"96","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"97","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"98","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"99","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"100","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"101","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"102","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"103","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"104","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"105","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"106","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"107","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"108","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"109","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"110","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"111","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"112","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"113","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"114","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"115","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"116","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"117","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"118","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"119","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"120","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"121","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"122","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"123","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"124","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"125","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"126","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"127","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"128","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"129","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"130","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"131","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"132","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"133","CPER_018",-104.695047,40.825715,525714.47022251,4519454.80516397,525000,4519000,0
"134","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"135","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"136","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"137","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"138","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"139","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"140","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"141","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"142","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"143","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"144","CPER_006",-104.748078,40.814769,521246.239067415,4518225.52460413,521000,4518000,8.98099980354309e-05
"145","CPER_006",-104.748078,40.814769,521246.239067415,4518225.52460413,521000,4518000,8.98099980354309e-05
"146","CPER_006",-104.748078,40.814769,521246.239067415,4518225.52460413,521000,4518000,8.98099980354309e-05
"147","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"148","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"149","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"150","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"151","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"152","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"153","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"154","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"155","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"156","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"157","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"158","CPER_005",-104.728006,40.853093,522925.839301614,4522484.79502378,522000,4522000,0.00943518979597095
"159","CPER_005",-104.728006,40.853093,522925.839301614,4522484.79502378,522000,4522000,0.00943518979597095
"160","CPER_005",-104.728006,40.853093,522925.839301614,4522484.79502378,522000,4522000,0.00943518979597095
"161","CPER_007",-104.683832,40.861915,526645.648825204,4523476.599478,526000,4523000,0
"162","CPER_007",-104.683832,40.861915,526645.648825204,4523476.599478,526000,4523000,0
"163","CPER_007",-104.683832,40.861915,526645.648825204,4523476.599478,526000,4523000,0
"164","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"165","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"166","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"167","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"168","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"169","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"170","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"171","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"172","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"173","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"174","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"175","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"176","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"177","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"178","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"179","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"180","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"181","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"182","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"183","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"184","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"185","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"186","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"187","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"188","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"189","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"190","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"191","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"192","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"193","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"194","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"195","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"196","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"197","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"198","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"199","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"200","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"201","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"202","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"203","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"204","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"205","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"206","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"207","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"208","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"209","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"210","CPER_005",-104.728006,40.853093,522925.839301614,4522484.79502378,522000,4522000,0.00943518979597095
"211","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"212","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"213","CPER_005",-104.728006,40.853093,522925.839301614,4522484.79502378,522000,4522000,0.00943518979597095
"214","CPER_048",-104.748858,40.818931,521179.132776354,4518687.34326181,521000,4518000,8.98099980354309e-05
"215","CPER_048",-104.748858,40.818931,521179.132776354,4518687.34326181,521000,4518000,8.98099980354309e-05
"216","CPER_005",-104.728006,40.853093,522925.839301614,4522484.79502378,522000,4522000,0.00943518979597095
