"","Plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"299","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"300","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"301","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"302","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"303","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"304","DSNY_016",-81.393638,28.043948,461312.061294215,3102133.21403658,461000,3102000,0.760352623027181
"305","DSNY_016",-81.393638,28.043948,461312.061294215,3102133.21403658,461000,3102000,0.760352623027181
"306","DSNY_016",-81.393638,28.043948,461312.061294215,3102133.21403658,461000,3102000,0.760352623027181
"307","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"308","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"309","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"310","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"311","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"312","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"313","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"314","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"315","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"316","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"317","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"318","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"319","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"320","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"321","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"322","DSNY_041",-81.432746,28.125082,457500.327634497,3111134.12956674,457000,3111000,1.17883446380545
"323","DSNY_041",-81.432746,28.125082,457500.327634497,3111134.12956674,457000,3111000,1.17883446380545
"324","DSNY_041",-81.432746,28.125082,457500.327634497,3111134.12956674,457000,3111000,1.17883446380545
"325","DSNY_001",-81.418579,28.0967,458880.849564229,3107985.13949847,458000,3107000,1.65131869313487
"326","DSNY_001",-81.418579,28.0967,458880.849564229,3107985.13949847,458000,3107000,1.65131869313487
"327","DSNY_001",-81.418579,28.0967,458880.849564229,3107985.13949847,458000,3107000,1.65131869313487
"328","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"329","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"330","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"331","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"332","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"333","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"334","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"335","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"336","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"337","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"338","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"339","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"340","DSNY_016",-81.393638,28.043948,461312.061294215,3102133.21403658,461000,3102000,0.760352623027181
"341","DSNY_016",-81.393638,28.043948,461312.061294215,3102133.21403658,461000,3102000,0.760352623027181
"342","DSNY_016",-81.393638,28.043948,461312.061294215,3102133.21403658,461000,3102000,0.760352623027181
"343","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"344","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"345","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"346","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"347","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"348","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"349","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"350","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"351","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"352","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"353","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
