"","V1","V2","V3"
"head","EcoStructure","UTM east lower left","UTM north lower left"
"","10.7403965844185","449000","3110000"
"","10.8049020897532","449000","3111000"
"","0.92613577210602","450000","3105000"
"","5.02348941596029","450000","3110000"
"","3.8171412190251","450000","3111000"
"","1.37854631004715","451000","3102000"
"","2.20399338965","451000","3103000"
"","2.6793509841327","451000","3104000"
"","1.68055796835041","451000","3105000"
"","4.02265635131635","451000","3106000"
"","9.58996788962169","451000","3107000"
"","12.7263234349858","451000","3108000"
"","4.3310019579635","451000","3109000"
"","4.06231870061986","451000","3110000"
"","2.90163130964548","451000","3111000"
"","0.691697657375121","451000","3112000"
"","6.07086817592623","451000","3113000"
"","1.40760584675077","451000","3114000"
"","1.7894680730338","451000","3115000"
"","5.10458973817171","452000","3102000"
"","5.34063632026103","452000","3103000"
"","8.35067350278949","452000","3104000"
"","9.80119128100763","452000","3105000"
"","9.36382457093691","452000","3106000"
"","8.89221869173805","452000","3107000"
"","10.5796730237034","452000","3108000"
"","5.48983727709359","452000","3109000"
"","4.87875621058042","452000","3110000"
"","4.3691037022491","452000","3111000"
"","1.74195233069583","452000","3112000"
"","3.82393174433356","452000","3113000"
"","0.910106869180501","452000","3114000"
"","1.21423217351175","452000","3115000"
"","6.95109096559511","453000","3102000"
"","13.1329199858985","453000","3103000"
"","15.3259245874533","453000","3104000"
"","6.47950357541113","453000","3105000"
"","10.5073953353144","453000","3106000"
"","7.89226088407072","453000","3107000"
"","5.76625263099683","453000","3108000"
"","4.63283809638374","453000","3109000"
"","4.38267279196181","453000","3110000"
"","2.38466253606867","453000","3111000"
"","1.08973235541923","453000","3112000"
"","0.961497898367023","453000","3113000"
"","0.982733695693507","453000","3114000"
"","1.73509249583513","453000","3115000"
"","4.01459228079699","454000","3102000"
"","9.13313498649079","454000","3103000"
"","12.1799158576857","454000","3104000"
"","8.90029382103808","454000","3105000"
"","12.250316437108","454000","3106000"
"","5.14177996501809","454000","3107000"
"","4.6148978664792","454000","3108000"
"","2.05738548350197","454000","3109000"
"","4.15129542679425","454000","3110000"
"","4.69445177463606","454000","3111000"
"","2.23858463952727","454000","3112000"
"","2.51676685340884","454000","3113000"
"","2.41855505885388","454000","3114000"
"","1.83085491099361","454000","3115000"
"","0.0239907290083188","455000","3102000"
"","4.09849213717481","455000","3103000"
"","9.21077563453111","455000","3104000"
"","10.0806434449362","455000","3105000"
"","10.4461138764653","455000","3106000"
"","3.05529554185321","455000","3107000"
"","3.28487346632183","455000","3108000"
"","2.92854328449581","455000","3109000"
"","1.46536604685629","455000","3110000"
"","2.35651298691442","455000","3111000"
"","3.21793087794889","455000","3112000"
"","1.73871144082517","455000","3113000"
"","3.05492959183175","455000","3114000"
"","8.33256372352443","455000","3115000"
"","3.42455694577269","456000","3100000"
"","0","456000","3101000"
"","0","456000","3102000"
"","3.42826796705291","456000","3103000"
"","7.86395500439883","456000","3104000"
"","5.18771822369807","456000","3105000"
"","8.34720905348021","456000","3106000"
"","3.20056440864756","456000","3107000"
"","2.66621666038432","456000","3108000"
"","3.97839809080497","456000","3109000"
"","2.24165998964482","456000","3110000"
"","1.99332867530472","456000","3111000"
"","5.14406219491622","456000","3112000"
"","7.82647204511349","456000","3113000"
"","6.51364451465818","456000","3114000"
"","2.69435936290606","456000","3115000"
"","2.62981013518446","457000","3099000"
"","1.15394021384641","457000","3100000"
"","0.939428793269412","457000","3101000"
"","2.84897295658258","457000","3102000"
"","4.56436096788798","457000","3103000"
"","4.93655068907532","457000","3104000"
"","3.74407948630935","457000","3105000"
"","8.96319803039567","457000","3106000"
"","4.44220387084358","457000","3107000"
"","4.42081230105875","457000","3108000"
"","2.98173060324381","457000","3109000"
"","3.19662546832636","457000","3110000"
"","1.17883446380545","457000","3111000"
"","11.4624557236146","457000","3112000"
"","7.8436842451066","457000","3113000"
"","4.34426883367975","457000","3114000"
"","4.57247460002019","457000","3115000"
"","0","458000","3098000"
"","0.00419252992807257","458000","3099000"
"","0","458000","3100000"
"","3.08142847140951","458000","3101000"
"","2.09710268312363","458000","3102000"
"","3.15359623939999","458000","3103000"
"","1.980690245851","458000","3104000"
"","3.45311126274876","458000","3105000"
"","5.40272173932459","458000","3106000"
"","1.65131869313487","458000","3107000"
"","0.546638627736653","458000","3108000"
"","0.510788928560381","458000","3109000"
"","1.55516403500804","458000","3110000"
"","2.88025615561584","458000","3111000"
"","2.55096919326213","458000","3112000"
"","11.9803348826318","458000","3113000"
"","2.69467655843378","458000","3114000"
"","2.92501556376835","458000","3115000"
"","0","459000","3098000"
"","0","459000","3099000"
"","0.760844087573611","459000","3100000"
"","3.10905824062943","459000","3101000"
"","0.886897000089425","459000","3102000"
"","0.875094770303586","459000","3103000"
"","0.557527367507382","459000","3104000"
"","2.15334072165042","459000","3105000"
"","2.31927991810594","459000","3106000"
"","3.42445895340428","459000","3107000"
"","3.84322738748258","459000","3108000"
"","1.81356936956086","459000","3109000"
"","8.81443513321844","459000","3110000"
"","3.22954546767865","459000","3111000"
"","0.526960778172115","459000","3112000"
"","4.65915991574072","459000","3113000"
"","1.79705844123884","459000","3114000"
"","0.219133008815701","459000","3115000"
"","0","460000","3098000"
"","0","460000","3099000"
"","3.53202010492138","460000","3100000"
"","2.86824622585837","460000","3101000"
"","0.787438162191482","460000","3102000"
"","0.545529177690961","460000","3103000"
"","4.54438300831401","460000","3104000"
"","3.28252720643876","460000","3105000"
"","2.21175631065075","460000","3106000"
"","2.07282234357064","460000","3107000"
"","4.67806665540903","460000","3108000"
"","8.84401114246796","460000","3109000"
"","13.5450852274009","460000","3110000"
"","1.75959869076191","460000","3111000"
"","0.660516775161116","460000","3112000"
"","1.74766778100857","460000","3113000"
"","1.15744232412481","460000","3114000"
"","2.68373311124096","460000","3115000"
"","0","461000","3098000"
"","1.5838901071506","461000","3099000"
"","2.14877075481052","461000","3100000"
"","1.38269266893812","461000","3101000"
"","0.760352623027181","461000","3102000"
"","1.44916895759449","461000","3103000"
"","5.19917684370448","461000","3104000"
"","2.18642804124224","461000","3105000"
"","4.35558628276984","461000","3106000"
"","13.8345863896559","461000","3107000"
"","11.9999297820648","461000","3108000"
"","7.61954209002963","461000","3109000"
"","12.1383690086224","461000","3110000"
"","2.20846303054532","461000","3111000"
"","0.496501078892332","461000","3112000"
