"","plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"203","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"204","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"205","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"206","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"207","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"208","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"209","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"210","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"211","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"212","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"213","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"214","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"215","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"216","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"217","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"218","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"219","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"220","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"221","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"222","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"223","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"224","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"225","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"226","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"227","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"228","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"229","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"230","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"231","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"232","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"233","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"234","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
